0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
-4.9035e-04,-1.2138e-03,-2.0239e-03,-2.4913e-03,-2.9044e-03,-3.4021e-03,-3.8601e-03,-4.3532e-03,-4.9161e-03,-5.1044e-03,-5.1673e-03,-5.5637e-03,-6.1244e-03,-6.8028e-03,-7.6475e-03,-8.4128e-03,-8.8794e-03,-9.6575e-03,-1.0568e-02,-1.1135e-02,-1.1831e-02,-1.2853e-02,-1.3401e-02,-1.3733e-02,-1.4321e-02,-1.4674e-02,-1.5003e-02,-1.5448e-02,-1.6054e-02,-1.6825e-02,-1.7252e-02,-1.7589e-02,-1.8208e-02,-1.8895e-02,-1.9548e-02,-2.0172e-02,-2.0839e-02,-2.1402e-02,-2.1928e-02,-2.2439e-02,-2.2876e-02,-2.2819e-02,-2.2944e-02,-2.3563e-02,-2.4248e-02,-2.4996e-02,-2.4968e-02,-2.4963e-02,-2.5477e-02,-2.5115e-02,-2.4066e-02,-2.3557e-02,-2.3398e-02,-2.2579e-02,-2.0816e-02,-1.9370e-02,-1.8514e-02,-1.7524e-02,-1.5556e-02,-1.2776e-02,-1.0611e-02,-6.9877e-03,-2.1536e-03
-1.1049e-03,-2.6109e-03,-4.2422e-03,-5.1832e-03,-6.0959e-03,-7.1487e-03,-8.1270e-03,-9.1651e-03,-1.0285e-02,-1.0756e-02,-1.1022e-02,-1.1914e-02,-1.3051e-02,-1.4448e-02,-1.6173e-02,-1.7676e-02,-1.8699e-02,-2.0408e-02,-2.2333e-02,-2.3621e-02,-2.5092e-02,-2.7124e-02,-2.8345e-02,-2.9103e-02,-3.0431e-02,-3.1295e-02,-3.2009e-02,-3.2962e-02,-3.4213e-02,-3.5829e-02,-3.6918e-02,-3.7777e-02,-3.9037e-02,-4.0497e-02,-4.1939e-02,-4.3249e-02,-4.4635e-02,-4.5877e-02,-4.7171e-02,-4.8401e-02,-4.9381e-02,-4.9341e-02,-4.9761e-02,-5.1126e-02,-5.2604e-02,-5.4340e-02,-5.4317e-02,-5.4306e-02,-5.5557e-02,-5.4884e-02,-5.2654e-02,-5.1766e-02,-5.1648e-02,-5.0011e-02,-4.6125e-02,-4.2904e-02,-4.1016e-02,-3.8829e-02,-3.4502e-02,-2.8176e-02,-2.3215e-02,-1.5275e-02,-4.5579e-03
-1.8299e-03,-4.0995e-03,-6.5300e-03,-7.9968e-03,-9.4815e-03,-1.1184e-02,-1.2776e-02,-1.4316e-02,-1.5949e-02,-1.6812e-02,-1.7337e-02,-1.8801e-02,-2.0630e-02,-2.2850e-02,-2.5527e-02,-2.7777e-02,-2.9501e-02,-3.2294e-02,-3.5282e-02,-3.7356e-02,-3.9661e-02,-4.2814e-02,-4.4856e-02,-4.6088e-02,-4.8315e-02,-4.9874e-02,-5.1043e-02,-5.2554e-02,-5.4555e-02,-5.7119e-02,-5.8960e-02,-6.0388e-02,-6.2281e-02,-6.4644e-02,-6.7016e-02,-6.9100e-02,-7.1329e-02,-7.3403e-02,-7.5708e-02,-7.7802e-02,-7.9367e-02,-7.9404e-02,-8.0212e-02,-8.2469e-02,-8.4875e-02,-8.7751e-02,-8.7801e-02,-8.7840e-02,-8.9982e-02,-8.8958e-02,-8.5413e-02,-8.4251e-02,-8.4338e-02,-8.1880e-02,-7.5555e-02,-7.0362e-02,-6.7337e-02,-6.3772e-02,-5.6795e-02,-4.6208e-02,-3.7752e-02,-2.4783e-02,-7.2218e-03
-2.6380e-03,-5.7145e-03,-8.9789e-03,-1.0931e-02,-1.2890e-02,-1.5295e-02,-1.7629e-02,-1.9672e-02,-2.1799e-02,-2.3088e-02,-2.3955e-02,-2.6149e-02,-2.8823e-02,-3.2046e-02,-3.5781e-02,-3.8734e-02,-4.1304e-02,-4.5348e-02,-4.9422e-02,-5.2301e-02,-5.5468e-02,-5.9853e-02,-6.2872e-02,-6.4629e-02,-6.7850e-02,-7.0293e-02,-7.2101e-02,-7.4303e-02,-7.7137e-02,-8.0677e-02,-8.3251e-02,-8.5225e-02,-8.7787e-02,-9.1270e-02,-9.4707e-02,-9.7649e-02,-1.0086e-01,-1.0389e-01,-1.0737e-01,-1.1040e-01,-1.1260e-01,-1.1283e-01,-1.1414e-01,-1.1744e-01,-1.2091e-01,-1.2505e-01,-1.2529e-01,-1.2551e-01,-1.2868e-01,-1.2727e-01,-1.2235e-01,-1.2101e-01,-1.2142e-01,-1.1810e-01,-1.0902e-01,-1.0168e-01,-9.7375e-02,-9.2192e-02,-8.2300e-02,-6.6830e-02,-5.4294e-02,-3.5681e-02,-1.0346e-02
-3.5199e-03,-7.4687e-03,-1.1558e-02,-1.3916e-02,-1.6273e-02,-1.9371e-02,-2.2533e-02,-2.5162e-02,-2.7814e-02,-2.9583e-02,-3.0968e-02,-3.4072e-02,-3.7720e-02,-4.2130e-02,-4.7064e-02,-5.0734e-02,-5.4170e-02,-5.9590e-02,-6.4848e-02,-6.8536e-02,-7.2562e-02,-7.8300e-02,-8.2393e-02,-8.4683e-02,-8.8943e-02,-9.2329e-02,-9.4828e-02,-9.7817e-02,-1.0157e-01,-1.0612e-01,-1.0949e-01,-1.1208e-01,-1.1539e-01,-1.2012e-01,-1.2470e-01,-1.2853e-01,-1.3283e-01,-1.3699e-01,-1.4183e-01,-1.4594e-01,-1.4897e-01,-1.4952e-01,-1.5137e-01,-1.5574e-01,-1.6041e-01,-1.6597e-01,-1.6656e-01,-1.6710e-01,-1.7139e-01,-1.6954e-01,-1.6321e-01,-1.6173e-01,-1.6238e-01,-1.5808e-01,-1.4593e-01,-1.3625e-01,-1.3051e-01,-1.2351e-01,-1.1055e-01,-8.9728e-02,-7.2604e-02,-4.7846e-02,-1.3984e-02
-4.5650e-03,-9.5663e-03,-1.4463e-02,-1.7149e-02,-1.9868e-02,-2.3661e-02,-2.7717e-02,-3.0821e-02,-3.3977e-02,-3.6438e-02,-3.8527e-02,-4.2739e-02,-4.7548e-02,-5.3164e-02,-5.9151e-02,-6.3441e-02,-6.7716e-02,-7.4454e-02,-8.0940e-02,-8.5450e-02,-9.0142e-02,-9.7098e-02,-1.0227e-01,-1.0520e-01,-1.1058e-01,-1.1489e-01,-1.1805e-01,-1.2194e-01,-1.2674e-01,-1.3236e-01,-1.3668e-01,-1.3987e-01,-1.4386e-01,-1.4993e-01,-1.5574e-01,-1.6054e-01,-1.6610e-01,-1.7166e-01,-1.7797e-01,-1.8330e-01,-1.8725e-01,-1.8809e-01,-1.9046e-01,-1.9589e-01,-2.0169e-01,-2.0859e-01,-2.0966e-01,-2.1069e-01,-2.1614e-01,-2.1393e-01,-2.0627e-01,-2.0465e-01,-2.0550e-01,-2.0011e-01,-1.8448e-01,-1.7214e-01,-1.6485e-01,-1.5583e-01,-1.3972e-01,-1.1337e-01,-9.1251e-02,-6.0189e-02,-1.7468e-02
-5.5352e-03,-1.1670e-02,-1.7393e-02,-2.0284e-02,-2.3168e-02,-2.7475e-02,-3.2450e-02,-3.5898e-02,-3.9503e-02,-4.3065e-02,-4.6087e-02,-5.1418e-02,-5.7295e-02,-6.3993e-02,-7.0862e-02,-7.5544e-02,-8.0622e-02,-8.8739e-02,-9.6472e-02,-1.0169e-01,-1.0691e-01,-1.1495e-01,-1.2105e-01,-1.2465e-01,-1.3110e-01,-1.3619e-01,-1.3976e-01,-1.4437e-01,-1.5025e-01,-1.5694e-01,-1.6227e-01,-1.6613e-01,-1.7100e-01,-1.7839e-01,-1.8527e-01,-1.9107e-01,-1.9784e-01,-2.0466e-01,-2.1222e-01,-2.1866e-01,-2.2357e-01,-2.2501e-01,-2.2827e-01,-2.3459e-01,-2.4100e-01,-2.4879e-01,-2.5064e-01,-2.5239e-01,-2.5851e-01,-2.5556e-01,-2.4671e-01,-2.4499e-01,-2.4555e-01,-2.3876e-01,-2.1972e-01,-2.0472e-01,-1.9603e-01,-1.8510e-01,-1.6626e-01,-1.3500e-01,-1.0770e-01,-7.0481e-02,-2.0113e-02
-6.2062e-03,-1.3158e-02,-1.9228e-02,-2.1784e-02,-2.4619e-02,-2.9517e-02,-3.5156e-02,-3.8577e-02,-4.2452e-02,-4.7033e-02,-5.0683e-02,-5.6446e-02,-6.3005e-02,-7.0451e-02,-7.7472e-02,-8.1578e-02,-8.6306e-02,-9.5006e-02,-1.0366e-01,-1.0937e-01,-1.1493e-01,-1.2373e-01,-1.3088e-01,-1.3541e-01,-1.4276e-01,-1.4852e-01,-1.5232e-01,-1.5739e-01,-1.6368e-01,-1.7076e-01,-1.7686e-01,-1.8074e-01,-1.8563e-01,-1.9345e-01,-2.0025e-01,-2.0575e-01,-2.1271e-01,-2.1978e-01,-2.2779e-01,-2.3508e-01,-2.4030e-01,-2.4300e-01,-2.4787e-01,-2.5392e-01,-2.5877e-01,-2.6561e-01,-2.6881e-01,-2.7169e-01,-2.7714e-01,-2.7297e-01,-2.6419e-01,-2.6351e-01,-2.6355e-01,-2.5566e-01,-2.3485e-01,-2.1826e-01,-2.0887e-01,-1.9708e-01,-1.7808e-01,-1.4523e-01,-1.1507e-01,-7.4748e-02,-2.0742e-02
-5.2039e-03,-1.1250e-02,-1.6195e-02,-1.7757e-02,-1.9587e-02,-2.3672e-02,-2.8493e-02,-3.0871e-02,-3.3884e-02,-3.8039e-02,-4.1303e-02,-4.5550e-02,-5.0509e-02,-5.7175e-02,-6.3369e-02,-6.5788e-02,-6.8009e-02,-7.4498e-02,-8.2499e-02,-8.7703e-02,-9.3013e-02,-1.0154e-01,-1.0727e-01,-1.1079e-01,-1.1746e-01,-1.2294e-01,-1.2558e-01,-1.2887e-01,-1.3371e-01,-1.3939e-01,-1.4397e-01,-1.4584e-01,-1.4958e-01,-1.5599e-01,-1.6084e-01,-1.6525e-01,-1.7192e-01,-1.7813e-01,-1.8477e-01,-1.9255e-01,-1.9847e-01,-2.0400e-01,-2.1223e-01,-2.1798e-01,-2.2180e-01,-2.2824e-01,-2.3531e-01,-2.4139e-01,-2.4691e-01,-2.4474e-01,-2.3988e-01,-2.4261e-01,-2.4379e-01,-2.3700e-01,-2.1917e-01,-2.0522e-01,-1.9725e-01,-1.8783e-01,-1.7274e-01,-1.4314e-01,-1.1459e-01,-7.4653e-02,-2.0433e-02
-3.1483e-03,-7.3632e-03,-1.0071e-02,-1.0410e-02,-1.1307e-02,-1.4050e-02,-1.7044e-02,-1.7730e-02,-1.9160e-02,-2.1879e-02,-2.3599e-02,-2.5121e-02,-2.7644e-02,-3.2163e-02,-3.6661e-02,-3.7995e-02,-3.8398e-02,-4.2287e-02,-4.7692e-02,-5.0431e-02,-5.3437e-02,-6.0063e-02,-6.3741e-02,-6.5159e-02,-6.9655e-02,-7.3378e-02,-7.4151e-02,-7.5680e-02,-7.9894e-02,-8.4589e-02,-8.7256e-02,-8.7605e-02,-9.0899e-02,-9.6563e-02,-1.0028e-01,-1.0341e-01,-1.0824e-01,-1.1308e-01,-1.1899e-01,-1.2761e-01,-1.3417e-01,-1.4187e-01,-1.5203e-01,-1.5689e-01,-1.6051e-01,-1.6782e-01,-1.7885e-01,-1.8776e-01,-1.9326e-01,-1.9297e-01,-1.9186e-01,-1.9701e-01,-1.9921e-01,-1.9540e-01,-1.8284e-01,-1.7375e-01,-1.6872e-01,-1.6195e-01,-1.5238e-01,-1.2972e-01,-1.0675e-01,-7.0528e-02,-1.8697e-02
-2.7385e-03,-6.9693e-03,-9.9986e-03,-1.1402e-02,-1.3009e-02,-1.5084e-02,-1.7011e-02,-1.6924e-02,-1.8046e-02,-2.0986e-02,-2.2073e-02,-2.3059e-02,-2.6155e-02,-3.0940e-02,-3.6358e-02,-3.8808e-02,-3.9653e-02,-4.3478e-02,-4.7416e-02,-4.8617e-02,-5.0287e-02,-5.4612e-02,-5.7853e-02,-6.0519e-02,-6.4707e-02,-6.7068e-02,-6.6959e-02,-6.8932e-02,-7.3747e-02,-7.8289e-02,-8.1387e-02,-8.1549e-02,-8.4105e-02,-8.9281e-02,-9.1840e-02,-9.3747e-02,-9.7873e-02,-1.0201e-01,-1.0644e-01,-1.1290e-01,-1.1737e-01,-1.2330e-01,-1.3111e-01,-1.3374e-01,-1.3535e-01,-1.4127e-01,-1.5160e-01,-1.5949e-01,-1.6275e-01,-1.6183e-01,-1.6075e-01,-1.6415e-01,-1.6595e-01,-1.6335e-01,-1.5321e-01,-1.4584e-01,-1.4074e-01,-1.3543e-01,-1.3058e-01,-1.1333e-01,-9.5298e-02,-6.3225e-02,-1.5979e-02
-3.0076e-03,-6.5710e-03,-9.0558e-03,-1.1086e-02,-1.3031e-02,-1.4407e-02,-1.4881e-02,-1.4056e-02,-1.4394e-02,-1.7125e-02,-1.8487e-02,-1.9242e-02,-2.1917e-02,-2.6132e-02,-3.1795e-02,-3.4674e-02,-3.5326e-02,-3.8039e-02,-4.0557e-02,-4.0172e-02,-3.9822e-02,-4.2637e-02,-4.4986e-02,-4.6601e-02,-5.0606e-02,-5.3937e-02,-5.3733e-02,-5.5263e-02,-6.0644e-02,-6.4953e-02,-6.7699e-02,-6.7627e-02,-7.0116e-02,-7.5854e-02,-7.8171e-02,-8.0292e-02,-8.5694e-02,-9.0500e-02,-9.4108e-02,-9.9829e-02,-1.0437e-01,-1.0948e-01,-1.1670e-01,-1.2092e-01,-1.2339e-01,-1.2826e-01,-1.3764e-01,-1.4522e-01,-1.4775e-01,-1.4681e-01,-1.4595e-01,-1.4837e-01,-1.5005e-01,-1.4722e-01,-1.3696e-01,-1.2964e-01,-1.2386e-01,-1.2000e-01,-1.1658e-01,-1.0110e-01,-8.5832e-02,-5.6494e-02,-1.3543e-02
-1.7622e-03,-3.8680e-03,-6.2801e-03,-8.9858e-03,-1.0141e-02,-1.0149e-02,-9.8106e-03,-9.1454e-03,-9.5137e-03,-1.2249e-02,-1.3941e-02,-1.5170e-02,-1.8697e-02,-2.2918e-02,-2.7964e-02,-3.0699e-02,-3.1206e-02,-3.3811e-02,-3.6034e-02,-3.4932e-02,-3.3358e-02,-3.4891e-02,-3.7053e-02,-3.8354e-02,-4.1578e-02,-4.4911e-02,-4.4409e-02,-4.4985e-02,-4.9814e-02,-5.3704e-02,-5.6284e-02,-5.6172e-02,-5.8763e-02,-6.4439e-02,-6.6401e-02,-6.8567e-02,-7.4100e-02,-7.8750e-02,-8.1612e-02,-8.7110e-02,-9.2039e-02,-9.6558e-02,-1.0326e-01,-1.0842e-01,-1.1189e-01,-1.1612e-01,-1.2400e-01,-1.3079e-01,-1.3300e-01,-1.3266e-01,-1.3241e-01,-1.3432e-01,-1.3620e-01,-1.3383e-01,-1.2398e-01,-1.1756e-01,-1.1161e-01,-1.0840e-01,-1.0700e-01,-9.4210e-02,-8.1206e-02,-5.3517e-02,-1.3036e-02
-9.2407e-04,-1.6418e-03,-3.5703e-03,-5.9481e-03,-6.0410e-03,-5.0779e-03,-4.3528e-03,-3.9928e-03,-4.0065e-03,-6.6937e-03,-9.0226e-03,-1.0683e-02,-1.4712e-02,-1.8145e-02,-2.1228e-02,-2.3549e-02,-2.3650e-02,-2.5155e-02,-2.7316e-02,-2.6214e-02,-2.3790e-02,-2.4507e-02,-2.6202e-02,-2.7075e-02,-2.9934e-02,-3.2893e-02,-3.1855e-02,-3.1764e-02,-3.5530e-02,-3.8330e-02,-4.0490e-02,-3.9656e-02,-4.1457e-02,-4.6207e-02,-4.7603e-02,-5.0595e-02,-5.6990e-02,-6.2151e-02,-6.4295e-02,-6.8045e-02,-7.2973e-02,-7.7380e-02,-8.3921e-02,-8.9868e-02,-9.3968e-02,-9.8266e-02,-1.0525e-01,-1.1252e-01,-1.1604e-01,-1.1712e-01,-1.1801e-01,-1.2000e-01,-1.2230e-01,-1.2096e-01,-1.1241e-01,-1.0715e-01,-1.0182e-01,-9.9214e-02,-9.9124e-02,-8.8681e-02,-7.7476e-02,-5.1293e-02,-1.2611e-02
-8.4201e-04,-5.3147e-04,-1.7665e-03,-3.8288e-03,-2.7904e-03,-1.2904e-03,-6.0611e-04,-7.4015e-04,-1.1828e-03,-4.1953e-03,-7.0380e-03,-8.7345e-03,-1.2610e-02,-1.5236e-02,-1.5930e-02,-1.7290e-02,-1.6914e-02,-1.7306e-02,-1.9817e-02,-1.9459e-02,-1.7439e-02,-1.8344e-02,-1.9976e-02,-2.0006e-02,-2.2030e-02,-2.4620e-02,-2.3424e-02,-2.2342e-02,-2.4540e-02,-2.7287e-02,-2.9947e-02,-2.9186e-02,-3.0334e-02,-3.3441e-02,-3.4021e-02,-3.7927e-02,-4.5011e-02,-5.0101e-02,-5.0975e-02,-5.2961e-02,-5.8079e-02,-6.2157e-02,-6.7935e-02,-7.4283e-02,-7.8204e-02,-8.1858e-02,-8.7336e-02,-9.4156e-02,-9.8517e-02,-1.0032e-01,-1.0175e-01,-1.0469e-01,-1.0791e-01,-1.0759e-01,-1.0065e-01,-9.6582e-02,-9.2728e-02,-9.0684e-02,-9.0272e-02,-8.1148e-02,-7.2147e-02,-4.7941e-02,-1.1576e-02
-4.2468e-04,2.0204e-04,-7.5377e-04,-2.4054e-03,-6.0886e-04,8.4758e-04,8.1396e-04,6.1490e-05,-1.3501e-03,-5.2633e-03,-8.2454e-03,-9.5299e-03,-1.2446e-02,-1.3552e-02,-1.2068e-02,-1.2836e-02,-1.2566e-02,-1.2256e-02,-1.5269e-02,-1.6322e-02,-1.5210e-02,-1.6020e-02,-1.7748e-02,-1.7612e-02,-1.8913e-02,-2.1118e-02,-1.9975e-02,-1.8098e-02,-1.9270e-02,-2.2584e-02,-2.6275e-02,-2.6746e-02,-2.8007e-02,-2.9615e-02,-2.9061e-02,-3.2752e-02,-3.9242e-02,-4.3696e-02,-4.3990e-02,-4.4975e-02,-5.0339e-02,-5.4311e-02,-5.9476e-02,-6.5196e-02,-6.7673e-02,-7.0387e-02,-7.4804e-02,-8.1189e-02,-8.6259e-02,-8.8555e-02,-9.0161e-02,-9.4099e-02,-9.8737e-02,-9.9690e-02,-9.3638e-02,-9.0746e-02,-8.8346e-02,-8.6649e-02,-8.5767e-02,-7.7260e-02,-6.9925e-02,-4.7276e-02,-1.1893e-02
